@relation 'emodb-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcStdev numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterRap numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneStdev numeric
@attribute ltasMin numeric
@attribute freqOfMaximum numeric
@attribute ltasSlope numeric
@attribute pcValueAtFreq numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasSlope numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute intensityMin numeric
@attribute intensityQuantile numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
852.804438,44.411363,66.465228,51.870625,10.087789,35.495483,59.15149,211.310929,209.054307,56.453975,62.611781,0.001098,0.008696,0.028857,0.030745,8.12581,7.300649,0.373322,15.214695,250,-9.821828,39.041923,350,-11.068468,607.327459,808.997938,32.92458,73.151112,disgust
299.22956,22.773726,61.43465,38.75685,50.216424,63.530396,60.893894,213.582711,212.468996,70.506888,53.924169,0.00112,0.006474,0.029548,0.029978,10.401283,6.30727,0.430245,4.720049,250,-11.660448,33.304015,250,-12.392459,546.661947,779.650443,33.650983,70.80227,boredom
262.325665,22.707039,39.594192,38.848649,29.786205,42.097497,56.989624,197.579939,186.795517,48.112302,55.907237,0.001019,0.011681,0.033973,0.036239,9.538643,6.965585,0.412084,7.5192,250,-12.760737,35.929837,450,-13.185677,490.659356,682.287083,35.692449,72.3217,neutral
130.442759,11.970361,8.196633,17.566316,3.909826,23.44134,50.503157,182.63305,168.831143,39.627802,31.232348,0.000236,0.007398,0.035242,0.034115,12.893198,8.74596,0.342098,15.782859,150,-22.478121,29.477855,250,-26.777504,949.311629,881.192956,44.971687,73.276989,sadness
651.744891,28.075497,72.550321,40.800992,68.175235,48.024047,136.163634,308.157301,318.4126,114.451982,41.225681,0.000536,0.002341,0.01855,0.020039,8.032427,5.00572,0.424997,-0.608082,1250,0.787289,37.835713,1050,0.855005,782.746337,813.238252,13.670219,60.731794,anger
702.641234,42.63394,30.994858,49.388087,54.604109,88.019902,107.010976,302.000018,287.605641,37.515944,50.449477,0.000398,0.007607,0.026006,0.024893,10.882631,5.545725,0.424297,9.573251,350,-5.456122,43.406364,350,-4.348002,641.871956,758.660383,29.077781,71.994961,fear
691.458464,37.680359,26.079138,45.600368,7.1386,38.595653,61.026174,196.19743,201.682517,51.778105,48.934224,0.000817,0.006775,0.027005,0.028662,9.55827,6.388022,0.403391,9.919009,450,-8.349382,40.253901,450,-9.403435,772.360303,849.312043,36.426104,72.014304,disgust
657.79648,32.45887,70.777027,39.543596,93.22152,64.054524,136.193206,307.927185,295.188927,83.302214,31.859701,0.000657,0.004208,0.020211,0.021127,8.142631,4.579587,0.423721,-1.557446,1250,0.814978,38.873508,1250,1.355106,782.792517,829.617061,12.995595,66.150651,happiness
364.439935,33.211548,46.520122,51.840848,29.933757,33.616384,61.501269,158.869252,172.612428,42.174839,48.442942,0.001049,0.008451,0.021358,0.021375,10.670902,5.791104,0.41549,-0.388687,250,-8.117593,43.441169,250,-9.226471,532.799588,781.137456,35.071799,69.950185,boredom
241.979165,25.116354,24.231594,32.537404,15.357451,45.082947,66.086405,153.284373,160.215896,39.735475,44.438609,0.000834,0.007517,0.032174,0.0292,10.451041,6.242241,0.439717,-1.364955,150,-9.657719,37.947814,250,-10.705309,675.678453,780.724624,38.304774,69.6153,boredom
275.731192,25.062502,62.141163,48.397452,7.075363,25.843288,91.782755,184.458433,190.345869,45.402584,46.369264,0.000825,0.008894,0.042415,0.038294,9.925674,5.828488,0.382006,9.40376,250,-11.10604,43.09146,250,-13.042656,580.875713,764.410437,37.692898,75.214654,neutral
155.89493,13.820105,11.244662,19.24679,6.482446,15.23877,50.496251,190.637285,176.172788,43.904937,46.04678,0.000317,0.007291,0.030457,0.031403,13.428556,8.186455,0.370527,8.02021,250,-19.726495,29.132335,250,-24.493837,579.84285,800.448255,42.297954,69.179757,sadness
802.079868,34.557905,90.827545,39.474088,70.120654,42.678079,76.236011,330.421906,320.643699,104.683033,58.939198,0.000754,0.002907,0.022364,0.021611,7.548763,5.501049,0.421077,-0.470283,1550,4.795405,39.452689,1450,4.381717,843.48123,910.301805,15.664751,59.25723,anger
1024.503803,36.556468,69.96422,50.39237,102.199302,105.385004,86.299235,278.369345,273.363348,86.703684,62.796198,0.000621,0.00846,0.022175,0.024106,7.793868,5.441029,0.414491,-3.283568,1550,2.055435,43.556885,1550,1.567479,757.520633,825.059689,16.064365,63.929024,anger
829.939363,36.441426,41.91899,46.520695,45.118697,47.720104,81.220357,307.760119,306.862372,61.797977,53.436495,0.000467,0.00724,0.025311,0.026151,8.693674,6.17309,0.422671,10.529596,350,-8.077091,38.807697,350,-8.398501,631.993757,842.369892,23.343624,73.151316,fear
501.735765,26.207658,51.987122,31.636833,21.749265,35.860926,59.638023,224.564103,236.819977,60.83779,34.400985,0.000774,0.006734,0.022743,0.02379,11.387135,7.291807,0.43533,7.600653,250,-7.353318,38.704635,450,-7.236809,651.106772,881.155194,19.142248,66.479079,disgust
588.311988,30.545374,65.943282,39.73898,94.894353,34.024526,81.46574,313.839252,308.275943,68.901113,48.570921,0.000596,0.005202,0.023221,0.025908,8.109756,4.588225,0.409045,3.77595,1350,-3.134154,33.419471,1350,-3.482974,671.258961,860.905222,19.190433,68.093368,happiness
318.562931,28.055167,61.302627,40.081944,21.591884,50.165894,57.909607,183.176104,182.90215,53.130435,46.256451,0.001278,0.00797,0.024474,0.024008,13.207679,5.852335,0.428477,3.987093,250,-10.606167,36.737063,250,-10.986583,489.406751,754.132696,27.790847,67.228391,boredom
120.421656,11.394585,12.557388,15.443269,4.12678,8.995583,50.524466,173.306406,153.027069,45.251918,37.064357,0.000391,0.007211,0.028303,0.030401,12.714799,8.749999,0.374534,12.255277,150,-19.248019,29.57746,50,-23.515784,1282.780061,1020.679067,44.458434,63.390755,sadness
841.265472,46.51114,70.629203,55.52461,70.207938,28.777653,102.816643,284.703569,300.031953,75.932064,59.427026,0.000718,0.006756,0.027361,0.027844,6.756215,5.543773,0.410632,7.050011,950,-4.190644,38.245848,950,-4.492436,666.693401,830.912045,24.602734,70.103691,anger
519.272606,25.831532,57.022627,34.837355,115.561236,37.828923,101.276096,352.414127,324.811752,92.653174,54.05289,0.000487,0.004978,0.026733,0.026845,7.844279,5.854229,0.414047,3.029236,1050,-1.983448,33.543002,950,-3.534097,839.774458,912.104642,15.64282,64.211675,anger
432.482519,35.331377,32.849642,39.8924,19.55646,27.4077,56.553258,205.916222,211.766524,38.503337,38.066278,0.000696,0.006256,0.025546,0.025846,13.015743,7.468276,0.416898,12.580763,250,-13.441505,42.494847,250,-14.007825,420.82993,676.79367,27.522797,74.620672,disgust
601.957672,31.633089,90.43227,36.964787,93.948491,68.300936,64.934998,325.577051,318.393253,101.14364,39.850489,0.000929,0.003631,0.021246,0.022646,8.959831,5.757866,0.432474,5.604886,850,-5.730903,38.684909,850,-5.234845,565.547566,735.676646,28.519588,67.488144,happiness
734.374018,34.39654,76.523765,42.001229,81.751371,63.010964,174.025474,392.501081,374.035495,94.886354,44.579691,0.000552,0.003567,0.024922,0.026111,10.996654,3.618941,0.41993,0.953892,1650,0.330338,42.209372,1650,0.041573,571.135121,773.213317,21.942898,63.460553,happiness
365.244477,29.63708,35.689837,38.430117,4.628785,11.49641,58.590401,199.609407,195.883713,52.578783,46.884819,0.000738,0.006895,0.025773,0.026011,12.777822,8.725865,0.381114,11.471814,250,-17.884508,38.293255,50,-20.803663,440.428785,821.300215,40.898903,81.561857,boredom
222.057174,21.491829,38.547044,33.292247,5.741793,42.088936,59.255177,164.758716,165.899147,47.417516,32.112388,0.001259,0.009467,0.026932,0.025972,11.775446,7.43661,0.396852,7.516543,250,-15.387514,28.802342,250,-16.751297,506.005626,783.456769,36.51807,69.467061,boredom
336.725166,29.632481,36.436065,39.64081,8.4384,20.789697,65.870351,193.885176,193.417426,44.762626,45.635034,0.000926,0.008906,0.028011,0.029103,11.864894,7.248876,0.369949,15.726555,250,-16.800336,39.346299,250,-18.594465,473.001872,766.392219,41.956651,79.446131,neutral
289.392576,10.921381,58.446838,18.41309,17.695709,14.055923,50.753403,169.850221,158.405529,35.697217,31.283737,0.000923,0.010474,0.035099,0.034149,12.054477,8.977879,0.368605,10.079582,150,-16.38652,23.704771,50,-25.39838,1304.457462,1059.632465,46.659778,64.291623,sadness
617.59136,31.641707,71.786063,43.069177,118.664607,66.820887,100.606217,328.781509,319.876224,93.338431,60.311888,0.000591,0.004487,0.024077,0.026772,9.934552,4.9435,0.422529,-2.260308,1950,2.241338,37.232475,1950,1.768263,696.817132,851.495716,14.330224,58.759398,anger
749.367524,40.04871,46.782855,48.043629,73.318479,91.830871,93.359841,309.51783,306.981677,57.739085,50.402458,0.000479,0.007634,0.025179,0.025595,8.591039,6.45315,0.408146,12.51552,350,-9.146936,41.542509,450,-9.692031,537.399754,790.109378,30.627622,73.743349,fear
493.018186,33.497163,59.3915,40.713731,64.269703,40.459925,50.764314,207.51427,215.395599,56.286638,41.974224,0.000918,0.009165,0.027159,0.028018,9.451603,6.727114,0.392413,14.201614,350,-12.90262,34.173097,350,-14.158263,497.589433,832.723407,26.386861,73.123878,disgust
679.19498,31.447318,77.60663,38.5214,77.934367,80.90928,63.342358,365.910173,337.107351,105.048462,44.703688,0.000623,0.004302,0.022917,0.02265,10.604984,5.435708,0.419512,1.23071,750,-4.831749,23.555497,450,-4.399839,587.053099,781.418337,19.561867,62.924436,happiness
497.746822,27.911814,48.768589,36.460978,9.517443,34.223089,52.833337,160.821192,174.031115,49.450921,48.834829,0.001271,0.009483,0.02881,0.029989,10.938484,6.025149,0.388582,8.096583,250,-17.286426,34.131394,250,-19.947535,445.348094,826.050135,35.585645,74.636122,boredom
252.016335,21.978844,25.908868,30.526846,8.493841,30.440091,47.216287,182.117096,186.1362,41.355738,46.282866,0.000641,0.0068,0.027302,0.025698,13.272237,7.601932,0.37075,9.63465,250,-17.774013,32.893519,250,-20.172395,404.349733,768.100488,39.195146,76.826658,boredom
129.126571,11.851191,9.64788,16.330501,3.551027,8.970494,50.440618,183.851296,162.556561,44.876356,44.401211,0.0003,0.008153,0.028244,0.027665,11.919997,7.887103,0.388041,10.87462,150,-17.992524,27.882672,250,-28.371473,1270.267868,1005.959887,42.371885,66.578401,sadness
544.03846,39.578688,48.353426,46.175045,53.864605,36.748943,88.730514,218.435441,228.537303,52.782308,35.495049,0.000926,0.007754,0.024118,0.024571,6.913251,4.851617,0.435574,9.023743,450,-6.298765,30.580952,450,-6.613765,524.357056,746.923966,22.893668,70.345238,anger
586.565695,32.694846,59.721647,42.543535,67.928863,27.879235,81.304756,285.696996,284.761911,89.236565,61.477562,0.000632,0.006279,0.024042,0.024556,7.098799,4.774312,0.420608,5.932751,550,-3.605323,33.461564,450,-4.256702,585.589101,813.159496,13.219623,67.767352,anger
601.953793,30.661869,41.13737,39.352995,82.512553,38.809181,67.78256,338.136464,327.484228,69.451289,44.242523,0.000372,0.007347,0.024421,0.025187,9.384455,4.5103,0.397547,1.83916,1550,-2.973902,45.649514,1550,-3.059558,767.298163,857.119327,23.295415,67.953819,fear
449.140256,34.747577,38.338219,42.424291,9.507282,36.56723,59.898872,208.357511,213.11437,55.475949,46.743047,0.000813,0.008479,0.028633,0.030224,10.677351,6.224759,0.364008,14.826841,250,-11.550972,40.959913,250,-12.295999,510.757889,749.934968,33.841487,76.179632,disgust
584.703559,30.978622,73.03225,38.539369,85.258433,39.167732,62.163283,299.713295,302.034403,93.011841,59.004536,0.000785,0.007423,0.023056,0.023991,9.648957,5.350513,0.431119,2.619466,350,-4.103451,38.617087,1050,-4.320149,774.027642,856.020144,28.155335,67.008983,happiness
232.159867,20.983381,44.444653,26.99022,6.177316,27.518577,51.619654,162.098198,182.45987,59.108184,36.862489,0.001265,0.005408,0.022783,0.022382,13.760448,6.57168,0.40269,4.616293,250,-12.405022,38.613671,250,-12.890752,536.095905,699.249553,35.577431,73.080556,boredom
629.610144,33.160147,80.766836,42.498605,120.153438,56.391754,134.852931,314.981077,323.801992,86.11215,46.651918,0.000741,0.007191,0.026896,0.029944,8.371995,5.77127,0.414436,-1.592383,1250,-0.217901,36.076727,1250,0.081953,893.193324,895.684013,14.147657,64.57211,anger
800.697736,39.294208,41.039446,48.853488,49.788108,38.966459,52.653391,316.861097,308.014355,48.207639,51.978981,0.000393,0.009,0.029751,0.03018,10.762928,6.050739,0.391792,-0.110775,650,-7.607346,40.505855,650,-8.181834,658.821656,740.498618,27.446832,69.391801,fear
336.069995,28.214862,34.262672,38.036219,6.923082,18.55472,58.624094,194.536465,205.562537,54.051595,37.284926,0.000814,0.007716,0.025384,0.024576,11.455226,6.689899,0.4186,9.075123,250,-10.922704,37.354955,250,-12.000799,684.211846,838.530849,27.054609,69.357197,disgust
603.490705,31.295916,69.029161,42.984836,30.975927,27.012755,153.511857,298.477648,298.921702,72.771126,40.949179,0.000625,0.004396,0.023491,0.023165,9.141862,5.163396,0.414517,0.020663,1250,1.570141,41.749175,1250,1.708782,804.537902,855.813516,11.130873,63.968959,happiness
660.571512,38.501848,58.661114,46.88892,54.728757,28.189001,94.421272,268.53471,279.255322,68.601271,51.583431,0.000691,0.00647,0.029545,0.029894,8.912742,5.035082,0.428142,-1.156545,1050,0.43192,39.765095,1050,0.230339,771.2874,832.293276,15.099958,65.890182,happiness
400.57768,31.054315,42.694219,37.201779,6.477604,37.156052,53.705605,189.690833,192.998492,44.948179,33.076612,0.001153,0.00806,0.024845,0.025526,13.352314,7.492657,0.390263,3.602582,250,-16.352786,32.21576,250,-16.66896,505.288469,692.049101,31.727538,75.098553,boredom
316.912926,28.513217,33.575981,42.013592,6.46137,17.48098,59.00257,175.635839,181.704145,46.112946,42.75749,0.00098,0.009808,0.030132,0.030426,10.520439,6.589625,0.391128,7.402935,250,-13.854065,37.722477,250,-14.446119,608.932304,750.733694,33.669874,75.698652,neutral
314.69365,24.930925,34.829315,32.981891,20.93429,16.090379,35.446386,166.903128,156.915488,40.240628,54.542388,0.000805,0.007641,0.030975,0.030623,13.095551,6.943062,0.351783,15.279737,150,-20.484331,29.459479,50,-23.832044,848.458544,872.447516,37.886933,73.157873,sadness
536.323427,27.110408,52.131371,41.580084,98.744402,43.41837,86.107623,330.036207,319.377931,72.576168,44.676476,0.000481,0.004356,0.024951,0.028751,9.994087,4.532242,0.413883,-0.60331,1150,1.335833,39.373869,1250,0.718371,906.551256,914.371068,13.801837,62.693439,anger
610.488319,32.916911,49.43589,39.61043,71.107467,114.469997,53.967282,325.95435,308.646196,63.917641,44.411524,0.00054,0.0057,0.0246,0.024675,10.267767,4.180385,0.419957,5.028629,350,-4.998771,26.437089,650,-4.992666,660.103192,795.502476,18.483508,67.985096,fear
372.198085,25.169195,41.100489,33.347854,24.96161,12.109197,57.581768,208.775643,205.532949,56.542392,46.509721,0.000789,0.007141,0.022084,0.022668,12.216256,6.492641,0.43858,8.289625,450,-9.412,35.427756,550,-9.265891,482.344937,725.171209,20.925304,66.115053,disgust
505.620273,29.209047,62.846933,37.007882,75.685993,37.429369,33.160142,290.113971,274.592262,78.769361,56.009944,0.000742,0.006694,0.024364,0.024356,7.852957,5.35728,0.428128,0.716794,1050,0.367242,37.034111,1050,0.214858,673.620841,842.823456,15.51483,61.125194,happiness
432.081313,29.483782,49.797007,37.090733,10.767355,47.526895,52.132584,239.308606,225.81259,76.20163,44.671592,0.001036,0.005786,0.024611,0.026732,14.164594,7.799641,0.396873,6.682195,250,-15.830627,37.350177,250,-16.709235,466.351149,651.38681,36.360808,75.741932,boredom
307.463406,26.691004,59.62827,37.380117,50.223872,79.434075,54.293149,157.973501,181.741817,63.64408,43.996363,0.001465,0.007885,0.034827,0.035458,11.513411,6.462152,0.368294,3.221638,350,-17.459899,28.463644,250,-18.997593,519.446293,680.369988,27.852814,67.817092,boredom
639.262716,29.484807,76.390654,36.236775,84.150813,33.101845,121.427365,324.563733,320.473359,96.940386,43.186407,0.000547,0.005762,0.029006,0.030568,5.700718,4.607164,0.417762,-0.329044,1550,1.462193,40.391583,1550,0.836407,763.653864,826.296959,15.708007,63.344274,anger
442.55452,26.832226,39.387401,35.462147,22.234218,33.688086,62.384456,291.71003,274.856797,53.34539,46.862038,0.000523,0.008394,0.03081,0.029914,11.603555,6.271269,0.402009,10.780309,350,-10.150982,40.471343,350,-9.432078,597.510973,762.574274,35.398435,73.997195,fear
709.973541,38.232461,53.55308,47.979734,16.334751,39.994043,57.659419,217.091638,210.567438,51.512258,53.597618,0.000995,0.007439,0.024586,0.025973,12.821255,5.910202,0.425773,12.322072,250,-9.044022,43.450946,250,-9.283661,434.921294,695.522733,27.303715,71.693122,disgust
842.815065,37.772303,90.376492,42.313896,61.624359,34.350277,105.559762,374.101184,361.967697,98.032687,44.815784,0.000655,0.003928,0.020801,0.022904,9.001202,4.357588,0.393204,2.228105,1050,-0.946285,39.286527,2050,-1.418459,782.44845,840.129734,26.186601,68.033199,happiness
326.219269,26.90976,46.647976,33.912091,26.964421,57.869688,47.082809,155.379608,168.822621,53.646184,43.134559,0.001432,0.006985,0.033772,0.033777,12.480566,5.005235,0.408836,5.214947,550,-13.097045,39.28209,250,-13.156934,419.684372,610.856962,35.913133,69.602322,boredom
284.658319,24.395358,17.244815,29.592873,6.093565,17.225708,50.503626,193.123838,185.271311,41.676489,45.934256,0.000432,0.009504,0.034024,0.035986,12.372727,7.775916,0.365909,17.770869,250,-18.228157,37.048042,250,-20.537696,449.432905,797.014755,41.261853,72.712944,sadness
148.87269,15.20551,13.905507,20.157021,12.3296,13.040267,51.712027,162.294104,153.581023,33.014903,39.118243,0.000509,0.006537,0.031647,0.029574,14.617134,7.231375,0.374223,6.58192,150,-20.754255,22.297683,50,-24.999513,1067.384434,921.153509,37.956138,69.252222,sadness
600.015577,31.866879,70.067925,41.625201,72.534505,63.380276,100.316062,265.046098,272.319458,87.423637,49.956636,0.000734,0.00413,0.021029,0.02183,6.98849,4.601136,0.43756,-1.661108,1750,1.293621,31.95791,1650,1.38368,610.047009,739.459346,13.694624,61.424007,anger
813.046723,37.503869,97.728286,49.458613,81.503998,27.706515,80.439727,294.941383,308.286225,101.320668,56.578735,0.000808,0.006652,0.025583,0.027415,6.527452,4.714162,0.397061,5.687842,450,-2.703689,33.697733,450,-3.485021,716.4157,807.430922,22.889372,69.139914,anger
